"state","gender","legal","indigenous","date","count","t"
"SA","Female","Sentenced","ATSI","2010/12/01",NA,2010-12-01
"SA","Male","Sentenced","ATSI","2010/12/01",254,2010-12-01
"SA","Female","Sentenced","ATSI","2010/12/01",21,2010-12-01
"SA","Male","Remamded","Other","2010/12/01",414,2010-12-01
"SA","Female","Remamded","Other","2010/12/01",35,2010-12-01
"SA","Male","Sentenced","Other","2010/12/01",NA,2010-12-01
"SA","Female","Sentenced","Other","2010/12/01",NA,2010-12-01
"SA","Male","Sentenced","Other","2010/12/01",967,2010-12-01
"SA","Female","Sentenced","Other","2010/12/01",55,2010-12-01
"SA","Male","Remamded","Other","2010/12/01",6,2010-12-01
"SA","Female","Remamded","Other","2010/12/01",2,2010-12-01
"SA","Male","Sentenced","Other","2010/12/01",NA,2010-12-01
"SA","Female","Sentenced","Other","2010/12/01",NA,2010-12-01
"SA","Male","Sentenced","Other","2010/12/01",13,2010-12-01
"SA","Female","Sentenced","Other","2010/12/01",1,2010-12-01
"SA","Male","Remamded","ATSI","2011/03/01",177,2011-03-01
"SA","Female","Remamded","ATSI","2011/03/01",14,2011-03-01
"SA","Male","Sentenced","ATSI","2011/03/01",NA,2011-03-01
"SA","Female","Sentenced","ATSI","2011/03/01",NA,2011-03-01
"SA","Male","Sentenced","ATSI","2011/03/01",270,2011-03-01
"SA","Female","Sentenced","ATSI","2011/03/01",18,2011-03-01
"SA","Male","Remamded","Other","2011/03/01",444,2011-03-01
"SA","Female","Remamded","Other","2011/03/01",31,2011-03-01
"SA","Male","Sentenced","Other","2011/03/01",NA,2011-03-01
"SA","Female","Sentenced","Other","2011/03/01",NA,2011-03-01
"SA","Male","Sentenced","Other","2011/03/01",965,2011-03-01
"SA","Female","Sentenced","Other","2011/03/01",57,2011-03-01
"SA","Male","Remamded","Other","2011/03/01",5,2011-03-01
"SA","Female","Remamded","Other","2011/03/01",2,2011-03-01
"SA","Male","Sentenced","Other","2011/03/01",NA,2011-03-01
"SA","Female","Sentenced","Other","2011/03/01",NA,2011-03-01
"SA","Male","Sentenced","Other","2011/03/01",13,2011-03-01
"SA","Female","Sentenced","Other","2011/03/01",3,2011-03-01
"SA","Male","Remamded","ATSI","2011/06/01",187,2011-06-01
"SA","Female","Remamded","ATSI","2011/06/01",15,2011-06-01
"SA","Male","Sentenced","ATSI","2011/06/01",NA,2011-06-01
"SA","Female","Sentenced","ATSI","2011/06/01",NA,2011-06-01
"SA","Male","Sentenced","ATSI","2011/06/01",263,2011-06-01
"SA","Female","Sentenced","ATSI","2011/06/01",21,2011-06-01
"SA","Male","Remamded","Other","2011/06/01",414,2011-06-01
"SA","Female","Remamded","Other","2011/06/01",19,2011-06-01
"SA","Male","Sentenced","Other","2011/06/01",NA,2011-06-01
"SA","Female","Sentenced","Other","2011/06/01",NA,2011-06-01
"SA","Male","Sentenced","Other","2011/06/01",1002,2011-06-01
"SA","Female","Sentenced","Other","2011/06/01",62,2011-06-01
"SA","Male","Remamded","Other","2011/06/01",9,2011-06-01
"SA","Female","Remamded","Other","2011/06/01",3,2011-06-01
"SA","Male","Sentenced","Other","2011/06/01",NA,2011-06-01
"SA","Female","Sentenced","Other","2011/06/01",NA,2011-06-01
"SA","Male","Sentenced","Other","2011/06/01",10,2011-06-01
"SA","Female","Sentenced","Other","2011/06/01",1,2011-06-01
"SA","Male","Remamded","ATSI","2011/09/01",165,2011-09-01
"SA","Female","Remamded","ATSI","2011/09/01",15,2011-09-01
"SA","Male","Sentenced","ATSI","2011/09/01",NA,2011-09-01
"SA","Female","Sentenced","ATSI","2011/09/01",NA,2011-09-01
"SA","Male","Sentenced","ATSI","2011/09/01",277,2011-09-01
"SA","Female","Sentenced","ATSI","2011/09/01",21,2011-09-01
"SA","Male","Remamded","Other","2011/09/01",396,2011-09-01
"SA","Female","Remamded","Other","2011/09/01",26,2011-09-01
"SA","Male","Sentenced","Other","2011/09/01",NA,2011-09-01
"SA","Female","Sentenced","Other","2011/09/01",NA,2011-09-01
"SA","Male","Sentenced","Other","2011/09/01",1052,2011-09-01
"SA","Female","Sentenced","Other","2011/09/01",64,2011-09-01
"SA","Male","Remamded","Other","2011/09/01",7,2011-09-01
"SA","Female","Remamded","Other","2011/09/01",1,2011-09-01
"SA","Male","Sentenced","Other","2011/09/01",NA,2011-09-01
"SA","Female","Sentenced","Other","2011/09/01",NA,2011-09-01
"SA","Male","Sentenced","Other","2011/09/01",18,2011-09-01
"SA","Female","Sentenced","Other","2011/09/01",0,2011-09-01
"SA","Male","Remamded","ATSI","2011/12/01",165,2011-12-01
"SA","Female","Remamded","ATSI","2011/12/01",25,2011-12-01
"SA","Male","Sentenced","ATSI","2011/12/01",NA,2011-12-01
"SA","Female","Sentenced","ATSI","2011/12/01",NA,2011-12-01
"SA","Male","Sentenced","ATSI","2011/12/01",273,2011-12-01
"SA","Female","Sentenced","ATSI","2011/12/01",24,2011-12-01
"SA","Male","Remamded","Other","2011/12/01",395,2011-12-01
"SA","Female","Remamded","Other","2011/12/01",25,2011-12-01
"SA","Male","Sentenced","Other","2011/12/01",NA,2011-12-01
"SA","Female","Sentenced","Other","2011/12/01",NA,2011-12-01
"SA","Male","Sentenced","Other","2011/12/01",1058,2011-12-01
"SA","Female","Sentenced","Other","2011/12/01",57,2011-12-01
"SA","Male","Remamded","Other","2011/12/01",10,2011-12-01
"SA","Female","Remamded","Other","2011/12/01",1,2011-12-01
"SA","Male","Sentenced","Other","2011/12/01",NA,2011-12-01
"SA","Female","Sentenced","Other","2011/12/01",NA,2011-12-01
"SA","Male","Sentenced","Other","2011/12/01",16,2011-12-01
"SA","Female","Sentenced","Other","2011/12/01",0,2011-12-01
"SA","Male","Remamded","ATSI","2012/03/01",163,2012-03-01
"SA","Female","Remamded","ATSI","2012/03/01",25,2012-03-01
"SA","Male","Sentenced","ATSI","2012/03/01",NA,2012-03-01
"SA","Female","Sentenced","ATSI","2012/03/01",NA,2012-03-01
"SA","Male","Sentenced","ATSI","2012/03/01",273,2012-03-01
"SA","Female","Sentenced","ATSI","2012/03/01",23,2012-03-01
"SA","Male","Remamded","Other","2012/03/01",435,2012-03-01
"SA","Female","Remamded","Other","2012/03/01",30,2012-03-01
"SA","Male","Sentenced","Other","2012/03/01",NA,2012-03-01
"SA","Female","Sentenced","Other","2012/03/01",NA,2012-03-01
"SA","Male","Sentenced","Other","2012/03/01",1071,2012-03-01
"SA","Female","Sentenced","Other","2012/03/01",49,2012-03-01
"SA","Male","Remamded","Other","2012/03/01",23,2012-03-01
"SA","Female","Remamded","Other","2012/03/01",1,2012-03-01
"SA","Male","Sentenced","Other","2012/03/01",NA,2012-03-01
"SA","Female","Sentenced","Other","2012/03/01",NA,2012-03-01
"SA","Male","Sentenced","Other","2012/03/01",13,2012-03-01
"SA","Female","Sentenced","Other","2012/03/01",0,2012-03-01
"SA","Male","Remamded","ATSI","2012/06/01",172,2012-06-01
"SA","Female","Remamded","ATSI","2012/06/01",32,2012-06-01
"SA","Male","Sentenced","ATSI","2012/06/01",NA,2012-06-01
"SA","Female","Sentenced","ATSI","2012/06/01",NA,2012-06-01
"SA","Male","Sentenced","ATSI","2012/06/01",273,2012-06-01
"SA","Female","Sentenced","ATSI","2012/06/01",20,2012-06-01
"SA","Male","Remamded","Other","2012/06/01",437,2012-06-01
"SA","Female","Remamded","Other","2012/06/01",26,2012-06-01
"SA","Male","Sentenced","Other","2012/06/01",NA,2012-06-01
"SA","Female","Sentenced","Other","2012/06/01",NA,2012-06-01
"SA","Male","Sentenced","Other","2012/06/01",1081,2012-06-01
"SA","Female","Sentenced","Other","2012/06/01",59,2012-06-01
"SA","Male","Remamded","Other","2012/06/01",17,2012-06-01
"SA","Female","Remamded","Other","2012/06/01",1,2012-06-01
"SA","Male","Sentenced","Other","2012/06/01",NA,2012-06-01
"SA","Female","Sentenced","Other","2012/06/01",NA,2012-06-01
"SA","Male","Sentenced","Other","2012/06/01",14,2012-06-01
"SA","Female","Sentenced","Other","2012/06/01",0,2012-06-01
"SA","Male","Remamded","ATSI","2012/09/01",162,2012-09-01
"SA","Female","Remamded","ATSI","2012/09/01",22,2012-09-01
"SA","Male","Sentenced","ATSI","2012/09/01",NA,2012-09-01
"SA","Female","Sentenced","ATSI","2012/09/01",NA,2012-09-01
"SA","Male","Sentenced","ATSI","2012/09/01",269,2012-09-01
"SA","Female","Sentenced","ATSI","2012/09/01",23,2012-09-01
"SA","Male","Remamded","Other","2012/09/01",422,2012-09-01
"SA","Female","Remamded","Other","2012/09/01",31,2012-09-01
"SA","Male","Sentenced","Other","2012/09/01",NA,2012-09-01
"SA","Female","Sentenced","Other","2012/09/01",NA,2012-09-01
"SA","Male","Sentenced","Other","2012/09/01",1078,2012-09-01
"SA","Female","Sentenced","Other","2012/09/01",58,2012-09-01
"SA","Male","Remamded","Other","2012/09/01",10,2012-09-01
"SA","Female","Remamded","Other","2012/09/01",0,2012-09-01
"SA","Male","Sentenced","Other","2012/09/01",NA,2012-09-01
"SA","Female","Sentenced","Other","2012/09/01",NA,2012-09-01
"SA","Male","Sentenced","Other","2012/09/01",4,2012-09-01
"SA","Female","Sentenced","Other","2012/09/01",0,2012-09-01
"SA","Male","Remamded","ATSI","2012/12/01",169,2012-12-01
"SA","Female","Remamded","ATSI","2012/12/01",19,2012-12-01
"SA","Male","Sentenced","ATSI","2012/12/01",NA,2012-12-01
"SA","Female","Sentenced","ATSI","2012/12/01",NA,2012-12-01
"SA","Male","Sentenced","ATSI","2012/12/01",273,2012-12-01
"SA","Female","Sentenced","ATSI","2012/12/01",25,2012-12-01
"SA","Male","Remamded","Other","2012/12/01",455,2012-12-01
"SA","Female","Remamded","Other","2012/12/01",32,2012-12-01
"SA","Male","Sentenced","Other","2012/12/01",NA,2012-12-01
"SA","Female","Sentenced","Other","2012/12/01",NA,2012-12-01
"SA","Male","Sentenced","Other","2012/12/01",1106,2012-12-01
"SA","Female","Sentenced","Other","2012/12/01",59,2012-12-01
"SA","Male","Remamded","Other","2012/12/01",14,2012-12-01
"SA","Female","Remamded","Other","2012/12/01",0,2012-12-01
"SA","Male","Sentenced","Other","2012/12/01",NA,2012-12-01
"SA","Female","Sentenced","Other","2012/12/01",NA,2012-12-01
"SA","Male","Sentenced","Other","2012/12/01",5,2012-12-01
"SA","Female","Sentenced","Other","2012/12/01",0,2012-12-01
"SA","Male","Remamded","ATSI","2013/03/01",174,2013-03-01
"SA","Female","Remamded","ATSI","2013/03/01",23,2013-03-01
"SA","Male","Sentenced","ATSI","2013/03/01",NA,2013-03-01
"SA","Female","Sentenced","ATSI","2013/03/01",NA,2013-03-01
"SA","Male","Sentenced","ATSI","2013/03/01",283,2013-03-01
"SA","Female","Sentenced","ATSI","2013/03/01",24,2013-03-01
"SA","Male","Remamded","Other","2013/03/01",475,2013-03-01
"SA","Female","Remamded","Other","2013/03/01",32,2013-03-01
"SA","Male","Sentenced","Other","2013/03/01",NA,2013-03-01
"SA","Female","Sentenced","Other","2013/03/01",NA,2013-03-01
"SA","Male","Sentenced","Other","2013/03/01",1114,2013-03-01
"SA","Female","Sentenced","Other","2013/03/01",56,2013-03-01
"SA","Male","Remamded","Other","2013/03/01",17,2013-03-01
"SA","Female","Remamded","Other","2013/03/01",0,2013-03-01
"SA","Male","Sentenced","Other","2013/03/01",NA,2013-03-01
"SA","Female","Sentenced","Other","2013/03/01",NA,2013-03-01
"SA","Male","Sentenced","Other","2013/03/01",9,2013-03-01
"SA","Female","Sentenced","Other","2013/03/01",0,2013-03-01
"SA","Male","Remamded","ATSI","2013/06/01",182,2013-06-01
"SA","Female","Remamded","ATSI","2013/06/01",25,2013-06-01
"SA","Male","Sentenced","ATSI","2013/06/01",NA,2013-06-01
"SA","Female","Sentenced","ATSI","2013/06/01",NA,2013-06-01
"SA","Male","Sentenced","ATSI","2013/06/01",269,2013-06-01
"SA","Female","Sentenced","ATSI","2013/06/01",24,2013-06-01
"SA","Male","Remamded","Other","2013/06/01",479,2013-06-01
"SA","Female","Remamded","Other","2013/06/01",40,2013-06-01
"SA","Male","Sentenced","Other","2013/06/01",NA,2013-06-01
"SA","Female","Sentenced","Other","2013/06/01",NA,2013-06-01
"SA","Male","Sentenced","Other","2013/06/01",1120,2013-06-01
"SA","Female","Sentenced","Other","2013/06/01",55,2013-06-01
"SA","Male","Remamded","Other","2013/06/01",37,2013-06-01
"SA","Female","Remamded","Other","2013/06/01",1,2013-06-01
"SA","Male","Sentenced","Other","2013/06/01",NA,2013-06-01
"SA","Female","Sentenced","Other","2013/06/01",NA,2013-06-01
"SA","Male","Sentenced","Other","2013/06/01",13,2013-06-01
"SA","Female","Sentenced","Other","2013/06/01",0,2013-06-01
"SA","Male","Remamded","ATSI","2013/09/01",176,2013-09-01
"SA","Female","Remamded","ATSI","2013/09/01",22,2013-09-01
"SA","Male","Sentenced","ATSI","2013/09/01",NA,2013-09-01
"SA","Female","Sentenced","ATSI","2013/09/01",NA,2013-09-01
"SA","Male","Sentenced","ATSI","2013/09/01",278,2013-09-01
"SA","Female","Sentenced","ATSI","2013/09/01",25,2013-09-01
"SA","Male","Remamded","Other","2013/09/01",512,2013-09-01
"SA","Female","Remamded","Other","2013/09/01",37,2013-09-01
"SA","Male","Sentenced","Other","2013/09/01",NA,2013-09-01
"SA","Female","Sentenced","Other","2013/09/01",NA,2013-09-01
"SA","Male","Sentenced","Other","2013/09/01",1122,2013-09-01
"SA","Female","Sentenced","Other","2013/09/01",61,2013-09-01
"SA","Male","Remamded","Other","2013/09/01",38,2013-09-01
"SA","Female","Remamded","Other","2013/09/01",2,2013-09-01
"SA","Male","Sentenced","Other","2013/09/01",NA,2013-09-01
"SA","Female","Sentenced","Other","2013/09/01",NA,2013-09-01
"SA","Male","Sentenced","Other","2013/09/01",15,2013-09-01
"SA","Female","Sentenced","Other","2013/09/01",0,2013-09-01
"SA","Male","Remamded","ATSI","2013/12/01",195,2013-12-01
"SA","Female","Remamded","ATSI","2013/12/01",14,2013-12-01
"SA","Male","Sentenced","ATSI","2013/12/01",NA,2013-12-01
"SA","Female","Sentenced","ATSI","2013/12/01",NA,2013-12-01
"SA","Male","Sentenced","ATSI","2013/12/01",292,2013-12-01
"SA","Female","Sentenced","ATSI","2013/12/01",28,2013-12-01
"SA","Male","Remamded","Other","2013/12/01",516,2013-12-01
"SA","Female","Remamded","Other","2013/12/01",37,2013-12-01
"SA","Male","Sentenced","Other","2013/12/01",NA,2013-12-01
"SA","Female","Sentenced","Other","2013/12/01",NA,2013-12-01
"SA","Male","Sentenced","Other","2013/12/01",1161,2013-12-01
"SA","Female","Sentenced","Other","2013/12/01",65,2013-12-01
"SA","Male","Remamded","Other","2013/12/01",36,2013-12-01
"SA","Female","Remamded","Other","2013/12/01",4,2013-12-01
"SA","Male","Sentenced","Other","2013/12/01",NA,2013-12-01
"SA","Female","Sentenced","Other","2013/12/01",NA,2013-12-01
"SA","Male","Sentenced","Other","2013/12/01",19,2013-12-01
"SA","Female","Sentenced","Other","2013/12/01",1,2013-12-01
"SA","Male","Remamded","ATSI","2014/03/01",193,2014-03-01
"SA","Female","Remamded","ATSI","2014/03/01",19,2014-03-01
"SA","Male","Sentenced","ATSI","2014/03/01",NA,2014-03-01
"SA","Female","Sentenced","ATSI","2014/03/01",NA,2014-03-01
"SA","Male","Sentenced","ATSI","2014/03/01",301,2014-03-01
"SA","Female","Sentenced","ATSI","2014/03/01",31,2014-03-01
"SA","Male","Remamded","Other","2014/03/01",510,2014-03-01
"SA","Female","Remamded","Other","2014/03/01",44,2014-03-01
"SA","Male","Sentenced","Other","2014/03/01",NA,2014-03-01
"SA","Female","Sentenced","Other","2014/03/01",NA,2014-03-01
"SA","Male","Sentenced","Other","2014/03/01",1187,2014-03-01
"SA","Female","Sentenced","Other","2014/03/01",61,2014-03-01
"SA","Male","Remamded","Other","2014/03/01",48,2014-03-01
"SA","Female","Remamded","Other","2014/03/01",7,2014-03-01
"SA","Male","Sentenced","Other","2014/03/01",NA,2014-03-01
"SA","Female","Sentenced","Other","2014/03/01",NA,2014-03-01
"SA","Male","Sentenced","Other","2014/03/01",27,2014-03-01
"SA","Female","Sentenced","Other","2014/03/01",3,2014-03-01
"SA","Male","Remamded","ATSI","2014/06/01",217,2014-06-01
"SA","Female","Remamded","ATSI","2014/06/01",20,2014-06-01
"SA","Male","Sentenced","ATSI","2014/06/01",NA,2014-06-01
"SA","Female","Sentenced","ATSI","2014/06/01",NA,2014-06-01
"SA","Male","Sentenced","ATSI","2014/06/01",295,2014-06-01
"SA","Female","Sentenced","ATSI","2014/06/01",31,2014-06-01
"SA","Male","Remamded","Other","2014/06/01",534,2014-06-01
"SA","Female","Remamded","Other","2014/06/01",38,2014-06-01
"SA","Male","Sentenced","Other","2014/06/01",NA,2014-06-01
"SA","Female","Sentenced","Other","2014/06/01",NA,2014-06-01
"SA","Male","Sentenced","Other","2014/06/01",1214,2014-06-01
"SA","Female","Sentenced","Other","2014/06/01",60,2014-06-01
"SA","Male","Remamded","Other","2014/06/01",68,2014-06-01
"SA","Female","Remamded","Other","2014/06/01",9,2014-06-01
"SA","Male","Sentenced","Other","2014/06/01",NA,2014-06-01
"SA","Female","Sentenced","Other","2014/06/01",NA,2014-06-01
"SA","Male","Sentenced","Other","2014/06/01",33,2014-06-01
"SA","Female","Sentenced","Other","2014/06/01",5,2014-06-01
"SA","Male","Remamded","ATSI","2014/09/01",218,2014-09-01
"SA","Female","Remamded","ATSI","2014/09/01",23,2014-09-01
"SA","Male","Sentenced","ATSI","2014/09/01",NA,2014-09-01
"SA","Female","Sentenced","ATSI","2014/09/01",NA,2014-09-01
"SA","Male","Sentenced","ATSI","2014/09/01",314,2014-09-01
"SA","Female","Sentenced","ATSI","2014/09/01",23,2014-09-01
"SA","Male","Remamded","Other","2014/09/01",570,2014-09-01
"SA","Female","Remamded","Other","2014/09/01",49,2014-09-01
"SA","Male","Sentenced","Other","2014/09/01",NA,2014-09-01
"SA","Female","Sentenced","Other","2014/09/01",NA,2014-09-01
"SA","Male","Sentenced","Other","2014/09/01",1220,2014-09-01
"SA","Female","Sentenced","Other","2014/09/01",75,2014-09-01
"SA","Male","Remamded","Other","2014/09/01",35,2014-09-01
"SA","Female","Remamded","Other","2014/09/01",2,2014-09-01
"SA","Male","Sentenced","Other","2014/09/01",NA,2014-09-01
"SA","Female","Sentenced","Other","2014/09/01",NA,2014-09-01
"SA","Male","Sentenced","Other","2014/09/01",21,2014-09-01
"SA","Female","Sentenced","Other","2014/09/01",0,2014-09-01
"SA","Male","Remamded","ATSI","2014/12/01",215,2014-12-01
"SA","Female","Remamded","ATSI","2014/12/01",21,2014-12-01
"SA","Male","Sentenced","ATSI","2014/12/01",NA,2014-12-01
"SA","Female","Sentenced","ATSI","2014/12/01",NA,2014-12-01
"SA","Male","Sentenced","ATSI","2014/12/01",343,2014-12-01
"SA","Female","Sentenced","ATSI","2014/12/01",23,2014-12-01
"SA","Male","Remamded","Other","2014/12/01",563,2014-12-01
"SA","Female","Remamded","Other","2014/12/01",50,2014-12-01
"SA","Male","Sentenced","Other","2014/12/01",NA,2014-12-01
"SA","Female","Sentenced","Other","2014/12/01",NA,2014-12-01
"SA","Male","Sentenced","Other","2014/12/01",1288,2014-12-01
"SA","Female","Sentenced","Other","2014/12/01",75,2014-12-01
"SA","Male","Remamded","Other","2014/12/01",50,2014-12-01
"SA","Female","Remamded","Other","2014/12/01",4,2014-12-01
"SA","Male","Sentenced","Other","2014/12/01",NA,2014-12-01
"SA","Female","Sentenced","Other","2014/12/01",NA,2014-12-01
"SA","Male","Sentenced","Other","2014/12/01",38,2014-12-01
"SA","Female","Sentenced","Other","2014/12/01",3,2014-12-01
"SA","Male","Remamded","ATSI","2015/03/01",230,2015-03-01
"SA","Female","Remamded","ATSI","2015/03/01",22,2015-03-01
"SA","Male","Sentenced","ATSI","2015/03/01",NA,2015-03-01
"SA","Female","Sentenced","ATSI","2015/03/01",NA,2015-03-01
"SA","Male","Sentenced","ATSI","2015/03/01",335,2015-03-01
"SA","Female","Sentenced","ATSI","2015/03/01",18,2015-03-01
"SA","Male","Remamded","Other","2015/03/01",538,2015-03-01
"SA","Female","Remamded","Other","2015/03/01",40,2015-03-01
"SA","Male","Sentenced","Other","2015/03/01",NA,2015-03-01
"SA","Female","Sentenced","Other","2015/03/01",NA,2015-03-01
"SA","Male","Sentenced","Other","2015/03/01",1294,2015-03-01
"SA","Female","Sentenced","Other","2015/03/01",71,2015-03-01
"SA","Male","Remamded","Other","2015/03/01",54,2015-03-01
"SA","Female","Remamded","Other","2015/03/01",3,2015-03-01
"SA","Male","Sentenced","Other","2015/03/01",NA,2015-03-01
"SA","Female","Sentenced","Other","2015/03/01",NA,2015-03-01
"SA","Male","Sentenced","Other","2015/03/01",34,2015-03-01
"SA","Female","Sentenced","Other","2015/03/01",2,2015-03-01
"SA","Male","Remamded","ATSI","2015/06/01",237,2015-06-01
"SA","Female","Remamded","ATSI","2015/06/01",22,2015-06-01
"SA","Male","Sentenced","ATSI","2015/06/01",0,2015-06-01
"SA","Female","Sentenced","ATSI","2015/06/01",0,2015-06-01
"SA","Male","Sentenced","ATSI","2015/06/01",338,2015-06-01
"SA","Female","Sentenced","ATSI","2015/06/01",20,2015-06-01
"SA","Male","Remamded","Other","2015/06/01",546,2015-06-01
"SA","Female","Remamded","Other","2015/06/01",39,2015-06-01
"SA","Male","Sentenced","Other","2015/06/01",0,2015-06-01
"SA","Female","Sentenced","Other","2015/06/01",0,2015-06-01
"SA","Male","Sentenced","Other","2015/06/01",1309,2015-06-01
"SA","Female","Sentenced","Other","2015/06/01",66,2015-06-01
"SA","Male","Remamded","Other","2015/06/01",66,2015-06-01
"SA","Female","Remamded","Other","2015/06/01",3,2015-06-01
"SA","Male","Sentenced","Other","2015/06/01",0,2015-06-01
"SA","Female","Sentenced","Other","2015/06/01",0,2015-06-01
"SA","Male","Sentenced","Other","2015/06/01",46,2015-06-01
"SA","Female","Sentenced","Other","2015/06/01",2,2015-06-01
"SA","Male","Remamded","ATSI","2015/09/01",232,2015-09-01
"SA","Female","Remamded","ATSI","2015/09/01",28,2015-09-01
"SA","Male","Sentenced","ATSI","2015/09/01",0,2015-09-01
"SA","Female","Sentenced","ATSI","2015/09/01",0,2015-09-01
"SA","Male","Sentenced","ATSI","2015/09/01",338,2015-09-01
"SA","Female","Sentenced","ATSI","2015/09/01",19,2015-09-01
"SA","Male","Remamded","Other","2015/09/01",613,2015-09-01
"SA","Female","Remamded","Other","2015/09/01",41,2015-09-01
"SA","Male","Sentenced","Other","2015/09/01",0,2015-09-01
"SA","Female","Sentenced","Other","2015/09/01",0,2015-09-01
"SA","Male","Sentenced","Other","2015/09/01",1298,2015-09-01
"SA","Female","Sentenced","Other","2015/09/01",62,2015-09-01
"SA","Male","Remamded","Other","2015/09/01",76,2015-09-01
"SA","Female","Remamded","Other","2015/09/01",5,2015-09-01
"SA","Male","Sentenced","Other","2015/09/01",0,2015-09-01
"SA","Female","Sentenced","Other","2015/09/01",0,2015-09-01
"SA","Male","Sentenced","Other","2015/09/01",52,2015-09-01
"SA","Female","Sentenced","Other","2015/09/01",4,2015-09-01
"SA","Male","Remamded","ATSI","2015/12/01",245,2015-12-01
"SA","Female","Remamded","ATSI","2015/12/01",30,2015-12-01
"SA","Male","Sentenced","ATSI","2015/12/01",0,2015-12-01
"SA","Female","Sentenced","ATSI","2015/12/01",0,2015-12-01
"SA","Male","Sentenced","ATSI","2015/12/01",322,2015-12-01
"SA","Female","Sentenced","ATSI","2015/12/01",20,2015-12-01
"SA","Male","Remamded","Other","2015/12/01",650,2015-12-01
"SA","Female","Remamded","Other","2015/12/01",41,2015-12-01
"SA","Male","Sentenced","Other","2015/12/01",0,2015-12-01
"SA","Female","Sentenced","Other","2015/12/01",0,2015-12-01
"SA","Male","Sentenced","Other","2015/12/01",1290,2015-12-01
"SA","Female","Sentenced","Other","2015/12/01",68,2015-12-01
"SA","Male","Remamded","Other","2015/12/01",92,2015-12-01
"SA","Female","Remamded","Other","2015/12/01",7,2015-12-01
"SA","Male","Sentenced","Other","2015/12/01",0,2015-12-01
"SA","Female","Sentenced","Other","2015/12/01",0,2015-12-01
"SA","Male","Sentenced","Other","2015/12/01",67,2015-12-01
"SA","Female","Sentenced","Other","2015/12/01",5,2015-12-01
"SA","Male","Remamded","ATSI","2016/03/01",279,2016-03-01
"SA","Female","Remamded","ATSI","2016/03/01",27,2016-03-01
"SA","Male","Sentenced","ATSI","2016/03/01",0,2016-03-01
"SA","Female","Sentenced","ATSI","2016/03/01",0,2016-03-01
"SA","Male","Sentenced","ATSI","2016/03/01",314,2016-03-01
"SA","Female","Sentenced","ATSI","2016/03/01",20,2016-03-01
"SA","Male","Remamded","Other","2016/03/01",664,2016-03-01
"SA","Female","Remamded","Other","2016/03/01",41,2016-03-01
"SA","Male","Sentenced","Other","2016/03/01",0,2016-03-01
"SA","Female","Sentenced","Other","2016/03/01",0,2016-03-01
"SA","Male","Sentenced","Other","2016/03/01",1270,2016-03-01
"SA","Female","Sentenced","Other","2016/03/01",72,2016-03-01
"SA","Male","Remamded","Other","2016/03/01",86,2016-03-01
"SA","Female","Remamded","Other","2016/03/01",10,2016-03-01
"SA","Male","Sentenced","Other","2016/03/01",0,2016-03-01
"SA","Female","Sentenced","Other","2016/03/01",0,2016-03-01
"SA","Male","Sentenced","Other","2016/03/01",67,2016-03-01
"SA","Female","Sentenced","Other","2016/03/01",3,2016-03-01
"SA","Male","Remamded","ATSI","2016/06/01",292,2016-06-01
"SA","Female","Remamded","ATSI","2016/06/01",34,2016-06-01
"SA","Male","Sentenced","ATSI","2016/06/01",0,2016-06-01
"SA","Female","Sentenced","ATSI","2016/06/01",0,2016-06-01
"SA","Male","Sentenced","ATSI","2016/06/01",330,2016-06-01
"SA","Female","Sentenced","ATSI","2016/06/01",22,2016-06-01
"SA","Male","Remamded","Other","2016/06/01",777,2016-06-01
"SA","Female","Remamded","Other","2016/06/01",65,2016-06-01
"SA","Male","Sentenced","Other","2016/06/01",0,2016-06-01
"SA","Female","Sentenced","Other","2016/06/01",0,2016-06-01
"SA","Male","Sentenced","Other","2016/06/01",1318,2016-06-01
"SA","Female","Sentenced","Other","2016/06/01",67,2016-06-01
"SA","Male","Remamded","Other","2016/06/01",57,2016-06-01
"SA","Female","Remamded","Other","2016/06/01",2,2016-06-01
"SA","Male","Sentenced","Other","2016/06/01",0,2016-06-01
"SA","Female","Sentenced","Other","2016/06/01",0,2016-06-01
"SA","Male","Sentenced","Other","2016/06/01",23,2016-06-01
"SA","Female","Sentenced","Other","2016/06/01",1,2016-06-01
"SA","Male","Remamded","ATSI","2016/09/01",271,2016-09-01
"SA","Female","Remamded","ATSI","2016/09/01",34,2016-09-01
"SA","Male","Sentenced","ATSI","2016/09/01",0,2016-09-01
"SA","Female","Sentenced","ATSI","2016/09/01",0,2016-09-01
"SA","Male","Sentenced","ATSI","2016/09/01",346,2016-09-01
"SA","Female","Sentenced","ATSI","2016/09/01",21,2016-09-01
"SA","Male","Remamded","Other","2016/09/01",749,2016-09-01
"SA","Female","Remamded","Other","2016/09/01",61,2016-09-01
"SA","Male","Sentenced","Other","2016/09/01",0,2016-09-01
"SA","Female","Sentenced","Other","2016/09/01",0,2016-09-01
"SA","Male","Sentenced","Other","2016/09/01",1286,2016-09-01
"SA","Female","Sentenced","Other","2016/09/01",67,2016-09-01
"SA","Male","Remamded","Other","2016/09/01",66,2016-09-01
"SA","Female","Remamded","Other","2016/09/01",5,2016-09-01
"SA","Male","Sentenced","Other","2016/09/01",0,2016-09-01
"SA","Female","Sentenced","Other","2016/09/01",0,2016-09-01
"SA","Male","Sentenced","Other","2016/09/01",37,2016-09-01
